Genre; Année; Titre; Distributeur
Drama;2007;Zodiac;Paramount Pictures
Drama;2007;August Rush;Warner Bros.
Drama;2007;Charlotte's Web;Paramount Pictures
Drama;2007;The Queen;Miramax
Drama;2007;The Good Shepherd;Universal
Drama;2007;Rocky Balboa;MGM
Drama;2007;The Great Debaters;Weinstein Co.
Drama;2007;Amazing Grace;Samuel Goldwyn Films
Drama;2007;Gone Baby Gone;Miramax
Drama;2007;Reign Over Me;Sony Pictures
Drama;2007;Atonement;Focus Features
Drama;2007;Georgia Rule;Universal
Drama;2007;Becoming Jane;Miramax
Drama;2007;We Are Marshall;Warner Bros.
Drama;2007;Into the Wild;Paramount Vantage
Drama;2007;Notes on a Scandal;Fox Searchlight
Drama;2007;Elizabeth: The Golden Age;Universal
Drama;2007;Alpha Dog;Universal
Drama;2007;Lions for Lambs;United Artists
Drama;2007;Babel;Paramount Vantage
Drama;2007;The Last King of Scotland;Fox Searchlight
Drama;2007;The Namesake;Fox Searchlight
Drama;2007;Letters from Iwo Jima;Warner Bros.
Drama;2007;Evening;Focus Features
Drama;2007;The Departed;Warner Bros.
Drama;2007;Das Leben der Anderen;Box Office History for Sony Pictures Classics
Drama;2007;The Astronaut Farmer;Warner Bros.
Drama;2007;La Môme;Picturehouse
Drama;2007;Once;Fox Searchlight
Drama;2007;Black Snake Moan;Paramount Vantage
Drama;2007;A Mighty Heart;Paramount Vantage
Drama;2007;Bella;Roadside Attractions
Drama;2007;The Painted Veil;Warner Independent
Drama;2007;El Cantante;Picturehouse
Drama;2007;Martian Child;New Line
Drama;2007;Pride;Lionsgate
Drama;2007;In the Valley of Elah;Warner Bros.
Drama;2007;Before the Devil Knows You're Dead;ThinkFilm
Drama;2007;The Kite Runner;Paramount Vantage
Drama;2007;Feel the Noise;Sony Pictures
Drama;2007;Lucky You;Warner Bros.
Drama;2007;Paris, je t'aime;First Look
Drama;2007;Love in the Time of Cholera;New Line
Drama;2007;The Lookout;Walt Disney
Drama;2007;Lust, Caution;Focus Features
Drama;2007;Away From Her;Lionsgate
Drama;2007;Talk to Me;Focus Features
Drama;2007;Om Shanti Om;Eros Entertainment
Drama;2007;The Jane Austen Book Club;Box Office History for Sony Pictures Classics
Drama;2007;Feast of Love;MGM
Drama;2007;The Ultimate Gift;Film Foundry
Drama;2007;I’m Not There;Weinstein Co.
Drama;2007;Things We Lost in the Fire;Paramount Pictures
Drama;2007;Venus;Miramax
Drama;2007;Resurrecting the Champ;Box Office History for Yari Film Group Releasing
Drama;2007;Little Children;New Line
Drama;2007;Miss Potter;MGM
Drama;2007;Gracie;Picturehouse
Drama;2007;Perfume: The Story of a Murderer;Paramount Pictures
Drama;2007;Guru;AdLab Films
Drama;2007;The Savages;Fox Searchlight
Drama;2007;The Wind That Shakes the Barley;IFC First Take
Drama;2007;Peaceful Warrior;Universal
Drama;2007;Margot at the Wedding;Paramount Vantage
Drama;2007;Factory Girl;MGM
Drama;2007;Year of the Dog;Paramount Vantage
Drama;2007;Efter brylluppet;IFC Films
Drama;2007;Le Scaphandre et le Papillon;Miramax
Drama;2007;Romeo et Juliette;Alliance Atlantis
Drama;2007;The Nativity Story;New Line
Drama;2007;The Final Season;Box Office History for Yari Film Group Releasing
Drama;2007;Chak De India;Yash Raj Films
Drama;2007;Taare Zameen Par;UTV Communications
Drama;2007;Silk;Picturehouse
Drama;2007;September Dawn;Box Office History for Black Diamond Pictures
Drama;2007;Nuovomondo;Miramax
Drama;2007;Goya's Ghosts;Samuel Goldwyn Films
Drama;2007;Breaking and Entering;Weinstein Co.
Drama;2007;Provoked: A True Story;Eros Entertainment
Drama;2007;Saawariya;Sony Pictures
Drama;2007;Inland Empire;518 Media
Drama;2007;The Good German;Warner Bros.
Drama;2007;Control;Weinstein Co.
Drama;2007;Sweet Land;Libero, LLC
Drama;2007;Lady Chatterley;Kino International
Drama;2007;Laaga Chunari Mein Daag;Yash Raj Films
Drama;2007;The Work and the Glory III: A House Divided;Excel Entertainment
Drama;2007;Journey from the Fall;Imaginasian
Drama;2007;Italianetz;Box Office History for Sony Pictures Classics
Drama;2007;Starting Out in the Evening;Roadside Attractions
Drama;2007;Brooklyn Rules;Lionsgate
Drama;2007;There Will Be Blood;Paramount Vantage
Drama;2007;Interview;Box Office History for Sony Pictures Classics
Drama;2007;Killer of Sheep;
Drama;2007;Jindabyne;Box Office History for Sony Pictures Classics
Drama;2007;The Last Sin Eater;20th Century Fox
Drama;2007;Introducing the Dwights;Warner Independent
Drama;2007;This is England;IFC Films
Drama;2007;Indigènes;Weinstein Co.
Drama;2007;Persepolis;Box Office History for Sony Pictures Classics
Drama;2007;Constellation;The Bigger Picture
Drama;2007;Shootout at Lokhandwala;Rainbow Releasing
Drama;2007;King of California;First Look
Drama;2007;Noëlle;Box Office History for Gener8xion Entertainment
Drama;2007;Gandhi, My Father;Eros Entertainment
Drama;2007;O Jerusalem;Samuel Goldwyn Films
Drama;2007;Brand Upon the Brain!;Vitagraph Films
Drama;2007;Surviving My Mother;
Drama;2007;Boy Culture;TLA Releasing
Drama;2007;Starter for Ten;Picturehouse
Drama;2007;First Snow;Box Office History for Yari Film Group Releasing
Drama;2007;Trade;Roadside Attractions
Drama;2007;The Fountain;Warner Bros.
Drama;2007;Believe in Me;IFC Films
Drama;2007;La Tourneuse de Pages;Tartan Films
Drama;2007;Milarepa;Walking Shadows
Drama;2007;Cama adentro;Film Sales Company
Drama;2007;Lonely Hearts;Alchemy
Drama;2007;Vitus;Box Office History for Sony Pictures Classics
Drama;2007;The Flying Scotsman;MGM
Drama;2007;Bobby;MGM
Drama;2007;La faute à Fidel;Koch Lorber Films
Drama;2007;Vanaja;Emerging Pictures
Drama;2007;Ha-Buah;Strand Releasing
Drama;2007;Red Road;Tartan Films
Drama;2007;Music Within;MGM
Drama;2007;Life in a... Metro;UTV Communications
Drama;2007;Becket;Paramount Pictures
Drama;2007;Memories of Tomorrow;Eleven Arts
Drama;2007;The Earrings of Madame De...;Janus Films
Drama;2007;Coeurs;IFC First Take
Drama;2007;Bamako;New Yorker
Drama;2007;Flicka;20th Century Fox
Drama;2007;Holly;Priority Films
Drama;2007;Facing the Giants;IDP/Goldwyn/Roadside
Drama;2007;Reservation Road;Focus Features
Drama;2007;Self Medicated;ThinkFilm
Drama;2007;The Illusionist;Box Office History for Yari Film Group Releasing
Drama;2007;Le petit lieutenant;Cinema Libre
Drama;2007;L'armée des ombres;Rialto Pictures
Drama;2007;Klimt;Outsider
Drama;2007;Fierce People;Lionsgate
Drama;2007;Old Joy;Kino International
Drama;2007;Nomad: The Warrior;Weinstein Co.
Drama;2007;Nishabd;Eros Entertainment
Drama;2007;Eye of the Dolphin;Monterey Media
Drama;2007;Pierrot le fou;Janus Films
Drama;2007;Iklimler;Zeitgeist
Drama;2007;Le ballon rouge;Janus Films
Drama;2007;Redacted;Magnolia Pictures
Drama;2007;Even Money;
Drama;2007;The Nines;
Drama;2007;Dans Paris;IFC First Take
Drama;2007;Nue propriété;New Yorker
Drama;2007;My Brother;Box Office History for Codeblack Entertainment
Drama;2007;Flannel Pajamas;Gigantic Pictures
Drama;2007;The Walker;ThinkFilm
Drama;2007;Strength and Honour;Slowhand Cinema
Drama;2007;December Boys;Aura Entertainment
Drama;2007;Home of the Brave;MGM
Drama;2007;Grbavica;Strand Releasing
Drama;2007;Beyond the Gates;IFC Films
Drama;2007;Moondance Alexander;The Bigger Picture
Drama;2007;Grace Is Gone;Weinstein Co.
Drama;2007;Fighting Words;Indican Pictures
Drama;2007;Canvas;Screen Media Films
Drama;2007;Black Friday;AdLab Films
Drama;2007;Local Color;Monterey Media
Drama;2007;Day Night Day Night;IFC Films
Drama;2007;The Hottest State;IFC Films
Drama;2007;2 ou 3 choses que je sais d'elle;Rialto Pictures
Drama;2007;A Good Year;20th Century Fox
Drama;2007;Snow Cake;Weinstein Co.
Drama;2007;Stephanie Daley;Regent Releasing
Drama;2007;Hattrick;UTV Communications
Drama;2007;In Between Days;Kino International
Drama;2007;Les anges exterminateurs;IFC First Take
Drama;2007;Xiang ri kui;New Yorker
Drama;2007;Honeydripper;Emerging Pictures
Drama;2007;Hannah Takes the Stairs;IFC First Take
Drama;2007;Rails & Ties;Warner Bros.
Drama;2007;Amu;Emerging Pictures
Drama;2007;The Last Hangman;IFC Films
Drama;2007;Fast Food Nation;Fox Searchlight
Drama;2007;Beed-e majnoon;New Yorker
Drama;2007;Flandres;Box Office History for International Film Circuit
Drama;2007;Karov La Bayit;IFC First Take
Drama;2007;The Tracey Fragments;
Drama;2007;Sommer '04;Cinema Guild
Drama;2007;Arranged;Film Movement
Drama;2007;Hei yan quan;Strand Releasing
Drama;2007;Undoing;Indican Pictures
Drama;2007;The Sensation of Sight;Monterey Media
Drama;2007;El Violin;Film Movement
Drama;2007;Sang sattawat;Strand Releasing
Drama;2007;Look;Captured Films
Drama;2007;Quiet City;600 West
Drama;2007;Shi gan;Box Office History for Lifesize Entertainment
Drama;2007;Laitakaupungin valot;Strand Releasing
Drama;2007;Les amitiés maléfiques;Strand Releasing
Drama;2007;The Piano Tuner of EarthQuakes;Zeitgeist
Drama;2007;O Céu de Suely;Strand Releasing
Drama;2007;Mala Noche;Janus Films
Drama;2007;Belle Toujours;New Yorker
Drama;2007;Wild Tigers I Have Known;IFC First Take
Drama;2007;Shotgun Stories;Box Office History for International Film Circuit
Drama;2007;Macbeth;Truly Indie
Drama;2007;Strajk - Die Heldin von Danzig;Laemmle/Zeller Film
Drama;2007;A dios momo;ArtMattan Films
Drama;2007;Summer in Berlin;D Street Releasing
Drama;2007;L'homme de sa vie;Strand Releasing
Drama;2007;Drama/Mex;IFC First Take
Drama;2007;Allegro;IFC Films
Drama;2007;El Método;Palm Pictures
Drama;2007;The Hawk is Dying;Strand Releasing
Drama;2007;Black Irish;Box Office History for Anywhere Road Entertainment
Drama;2007;Azuloscurocasinegro;Strand Releasing
Drama;2007;Backstage;Strand Releasing
Drama;2007;Opal Dream;Strand Releasing
Drama;2007;White Rainbow;Box Office History for Rocky Mountain Pictures
Drama;2007;Candy;ThinkFilm
Drama;2007;Masai: The Rain Warriors;ArtMattan Films
Drama;2007;Choking Man;Box Office History for International Film Circuit
Drama;2007;Race You to the Bottom;Regent Releasing
Drama;2007;Qian li zou dan qi;Box Office History for Sony Pictures Classics
Drama;2007;The Killing of John Lennon;IFC First Take
Drama;2007;My Brother's Wedding;Milestone
Drama;2007;Yuki Ni Negau Koto;Eleven Arts
Drama;2007;Daratt;ArtMattan Films
Drama;2007;Laura Smiles;Emerging Pictures
Drama;2007;The Secret Life of Words;Strand Releasing
Drama;2007;Badland;Box Office History for Arcangelo Entertainment
Drama;2007;Divine Intervention;Bullz Eye
Drama;2007;Out of the Blue;IFC Films
Drama;2007;Fallen;Kino International
Drama;2007;Sommersturm;Regent Releasing
Drama;2007;Intervention;Alliance Atlantis
Drama;2007;Oublier Cheyenne;Regent Releasing
Drama;2007;Guta-yubalja-deul;Imaginasian
Drama;2008;Twilight;Summit Entertainment
Drama;2008;The Curious Case of Benjamin Button;Paramount Pictures
Drama;2008;Seven Pounds;Sony Pictures
Drama;2008;Step Up 2 the Streets;Walt Disney
Drama;2008;Australia;20th Century Fox
Drama;2008;Nights in Rodanthe;Warner Bros.
Drama;2008;There Will Be Blood;Paramount Vantage
Drama;2008;The Secret Life of Bees;Fox Searchlight
Drama;2008;Fireproof;Samuel Goldwyn Films
Drama;2008;Atonement;Focus Features
Drama;2008;Nick and Norah's Infinite Playlist;Sony Pictures
Drama;2008;Slumdog Millionaire;Fox Searchlight
Drama;2008;The Other Boleyn Girl;Sony Pictures
Drama;2008;W.;Lionsgate
Drama;2008;Doubt;Miramax
Drama;2008;Kit Kittredge: An American Girl;Picturehouse
Drama;2008;Milk;Focus Features
Drama;2008;Pride and Glory;Warner Bros.
Drama;2008;The Duchess;Paramount Vantage
Drama;2008;La misma luna;Weinstein Co.
Drama;2008;Stop-Loss;Paramount Pictures
Drama;2008;Rachel Getting Married;Box Office History for Sony Pictures Classics
Drama;2008;Michael Clayton;Warner Bros.
Drama;2008;Gran Torino;Warner Bros.
Drama;2008;The Express;Universal
Drama;2008;The Kite Runner;Paramount Vantage
Drama;2008;The Boy in the Striped Pyjamas;Miramax
Drama;2008;The Great Debaters;Weinstein Co.
Drama;2008;Cadillac Records;Sony Pictures
Drama;2008;Miracle at St. Anna;Walt Disney
Drama;2008;How She Move;Paramount Vantage
Drama;2008;Brideshead Revisited;Miramax
Drama;2008;Frost/Nixon;Universal
Drama;2008;Mongol;Picturehouse
Drama;2008;Die Fälscher;Box Office History for Sony Pictures Classics
Drama;2008;The Savages;Fox Searchlight
Drama;2008;Le Scaphandre et le Papillon;Miramax
Drama;2008;Flash of Genius;Universal
Drama;2008;Passchendaele;Alliance Atlantis
Drama;2008;Persepolis;Box Office History for Sony Pictures Classics
Drama;2008;Bottle Shock;Freestyle Releasing
Drama;2008;Elegy;Samuel Goldwyn Films
Drama;2008;The Reader;Weinstein Co.
Drama;2008;Jodhaa Akbar;UTV Communications
Drama;2008;Synecdoche, New York;Box Office History for Sony Pictures Classics
Drama;2008;Il y a longtemps que je t'aime;
Drama;2008;Frozen River;Box Office History for Sony Pictures Classics
Drama;2008;The Fall;Roadside Attractions
Drama;2008;Rab Ne Bana Di Jodi;Yash Raj Films
Drama;2008;Roman de Gare;Samuel Goldwyn Films
Drama;2008;Talento de Barrio;
Drama;2008;Married Life;Box Office History for Sony Pictures Classics
Drama;2008;August Rush;Warner Bros.
Drama;2008;Revolutionary Road;Paramount Vantage
Drama;2008;Shoot on Sight;Box Office History for Aron Govil Productions
Drama;2008;The Wrestler;Fox Searchlight
Drama;2008;Into the Wild;Paramount Vantage
Drama;2008;Flawless;Magnolia Pictures
Drama;2008;4 luni, 3 saptamani si 2 zile;IFC Films
Drama;2008;Brick Lane;Box Office History for Sony Pictures Classics
Drama;2008;And When Did You Last See Your Father?;Box Office History for Sony Pictures Classics
Drama;2008;Before the Rains;Roadside Attractions
Drama;2008;The Children of Huang Shi;Box Office History for Sony Pictures Classics
Drama;2008;U Me Aur Hum;Eros Entertainment
Drama;2008;American Gangster;Universal
Drama;2008;Sarkar Raj;Eros Entertainment
Drama;2008;Un conte de Noël;IFC Films
Drama;2008;Cassandra's Dream;Weinstein Co.
Drama;2008;Emma Smith: My Story;Candlelight Media
Drama;2008;My Blueberry Nights;Weinstein Co.
Drama;2008;O Ano em Que Meus Pais Saíram de Férias;City Lights Pictures
Drama;2008;Une vieille maîtresse;IFC Films
Drama;2008;Auf der anderen Seite;Strand Releasing
Drama;2008;I’m Not There;Weinstein Co.
Drama;2008;Forever Strong;Crane Movie Company
Drama;2008;Un été sans point ni coup sûr;
Drama;2008;Fugitive Pieces;Samuel Goldwyn Films
Drama;2008;Un secret;Strand Releasing
Drama;2008;Reprise;Miramax
Drama;2008;Maman est chez le coiffeur;
Drama;2008;Bonneville;Senart/Scranton-Lacy
Drama;2008;Paranoid Park;IFC Films
Drama;2008;La Ligne Brisée;
Drama;2008;Le voyage du ballon rouge;IFC Films
Drama;2008;Bhoothnath;Eros Entertainment
Drama;2008;Savage Grace;IFC Films
Drama;2008;Before the Devil Knows You're Dead;ThinkFilm
Drama;2008;Bella;Roadside Attractions
Drama;2008;Snow Angels;Warner Independent
Drama;2008;Starting Out in the Evening;Roadside Attractions
Drama;2008;Towelhead;Warner Bros.
Drama;2008;La Rivière aux Castors;Alliance Atlantis
Drama;2008;Last Chance Harvey;Overture Films
Drama;2008;Jellyfish;Zeitgeist
Drama;2008;Tout est Parfait;Alliance Atlantis
Drama;2008;Thoda Pyaar Thoda Magic;Yash Raj Films
Drama;2008;Billy: The Early Years of Billy Graham;Box Office History for Rocky Mountain Pictures
Drama;2008;Cidade dos Homens;Miramax
Drama;2008;Life Before Her Eyes;Magnolia Pictures
Drama;2008;Ne touchez pas la hache;IFC Films
Drama;2008;Le fils de l'épicier;Film Movement
Drama;2008;The Lucky Ones;Lionsgate
Drama;2008;Mio Fratello è Figlio Unico;ThinkFilm
Drama;2008;Honeydripper;Emerging Pictures
Drama;2008;La Môme;Picturehouse
Drama;2008;Goal! 2: Living the Dream...;Walt Disney
Drama;2008;Battle in Seattle;ThinkFilm
Drama;2008;Che, Part 1: The Argentine;IFC Films
Drama;2008;La Graine et le Mulet;
Drama;2008;Hofshat Kaits;Kino International
Drama;2008;The Errand of Angels;Excel Entertainment
Drama;2008;Ben X;Film Movement
Drama;2008;Margot at the Wedding;Paramount Vantage
Drama;2008;In Search of a Midnight Kiss;IFC First Take
Drama;2008;Ce qu'il faut pour vivre;
Drama;2008;Sleepwalking;Overture Films
Drama;2008;Le ballon rouge;Janus Films
Drama;2008;Le Mépris;Rialto Pictures
Drama;2008;L'Année Dernière à Marienbad;Rialto Pictures
Drama;2008;Shelter;Regent Releasing
Drama;2008;Baghead;Box Office History for Sony Pictures Classics
Drama;2008;Hounddog;Empire Pictures
Drama;2008;Proud American;Lightsource
Drama;2008;Alexandra;Cinema Guild
Drama;2008;Chop Shop;Noruz Films
Drama;2008;Taare Zameen Par;UTV Communications
Drama;2008;Boy A;Weinstein Co.
Drama;2008;Wendy and Lucy;Box Office History for Oscilloscope Pictures
Drama;2008;Greetings from the Shore;Newstyle Releasing
Drama;2008;The Pool;Vitagraph Films
Drama;2008;Lola Montès;Rialto Pictures
Drama;2008;Bab'Aziz - The Prince Who Contemplated His Soul;Typecast Releasing
Drama;2008;Tuyade Hunshi;Music Box Films
Drama;2008;Little Chenier;Slowhand Cinema
Drama;2008;Ballast;IFC Films
Drama;2008;Plus tard;Kino International
Drama;2008;Me & You, Us, Forever;Five & Two Pictures
Drama;2008;Save Me;First Run Features
Drama;2008;Ping Pong Playa;IFC Films
Drama;2008;One Day You'll Understand;City Lights Pictures
Drama;2008;Naissance des pieuvres;Koch Lorber Films
Drama;2008;Les Témoins;Strand Releasing
Drama;2008;Love Comes Lately;Kino International
Drama;2008;A Thousand Years of Good Prayers;Magnolia Pictures
Drama;2008;Sanxia haoren;New Yorker
Drama;2008;The Stone Angel;Box Office History for Vivendi Entertainment
Drama;2008;August Evening;Maya Releasing
Drama;2008;Take Out;CAVU Releasing
Drama;2008;Yihe yuan;Palm Pictures
Drama;2008;A Casa de Alice;Vitagraph Films
Drama;2008;Deal;MGM
Drama;2008;Bushi no ichibun;Eleven Arts
Drama;2008;Mister Foe;Magnolia Pictures
Drama;2008;Lions for Lambs;United Artists
Drama;2008;What We Do Is Secret;
Drama;2008;Sodot Ha;Monterey Media
Drama;2008;Chapter 27;Vitagraph Films
Drama;2008;Holly;Priority Films
Drama;2008;Padre Nuestro;IFC Films
Drama;2008;El Violin;Film Movement
Drama;2008;XXY;Film Movement
Drama;2008;The Babysitters;Peace Arch Releasing
Drama;2008;Irina Palm;Strand Releasing
Drama;2008;All Roads Lead Home;Box Office History for Waldo West Productions
Drama;2008;Breakfast with Scot;Regent Releasing
Drama;2008;Lust, Caution;Focus Features
Drama;2008;How About You;Strand Releasing
Drama;2008;Jake's Corner;Emerging Pictures
Drama;2008;Shotgun Stories;Box Office History for International Film Circuit
Drama;2008;Dark Matter;Box Office History for First Independent/Dada Films
Drama;2008;Jannat;Box Office History for Shemaroo Entertainment
Drama;2008;Yella;Cinema Guild
Drama;2008;Good Dick;Box Office History for Present Pictures/Morning Knight
Drama;2008;Undoing;Indican Pictures
Drama;2008;The Air I Breathe;ThinkFilm
Drama;2008;Control;Weinstein Co.
Drama;2008;Avant que j'oublie;Strand Releasing
Drama;2008;L'Enfant sauvage;The Film Desk
Drama;2008;The Walker;ThinkFilm
Drama;2008;On Broadway;Picture Park
Drama;2008;The Elephant King;Unison Films
Drama;2008;InSearchOf;
Drama;2008;Maldeamores;Maya Releasing
Drama;2008;Garden Party;Roadside Attractions
Drama;2008;The World Unseen;Regent Releasing
Drama;2008;Holding Trevor;Regent Releasing
Drama;2008;Day Zero;First Look
Drama;2008;Huhwihaji anha;Regent Releasing
